160	1.2	0
-2.094395	2.404280	-0.174044
2.380392	2.500101	-0.120466
rec.job281250.bl.pdb	1.414	6.276	-1.876
lig.job281250.bl.pdb	1.842	0.852	-2.713
0.261799	1.846342	-1.796954	154	55	141	866.181
-1.308997	1.699788	2.452890	2	61	8	865.688
-0.261799	1.128190	-2.288622	150	32	125	865.605
0.785398	0.906588	1.252948	129	47	6	864.502
-0.785398	1.450119	-2.739050	137	40	138	863.938
0.523599	1.846342	-1.796954	151	51	135	862.997
1.832596	1.194549	-0.801900	142	59	152	862.591
0.000000	1.214854	-1.966664	158	34	125	862.303
2.356194	2.063651	-2.044600	134	27	136	861.566
0.523599	2.033014	2.977192	130	28	142	861.358
-0.261799	1.699788	2.452890	127	40	155	860.953
-1.570796	1.440580	2.260026	11	58	10	860.884
1.308997	2.396274	-1.959260	127	41	146	859.667
-1.047198	1.699788	2.452890	147	59	151	859.459
2.094395	1.128190	-2.288622	159	37	128	858.862
-0.523599	2.984978	1.954446	123	25	5	858.750
0.523599	0.960688	-0.577532	28	37	158	857.912
-0.785398	0.080730	-2.622036	127	25	139	857.379
-1.832596	2.299159	2.264663	5	57	0	857.034
-1.308997	1.998705	2.370472	154	60	155	856.902
-2.617994	1.325504	-1.671296	144	23	127	856.511
1.570796	2.349581	-2.702517	126	25	147	856.177
2.879793	0.571433	-1.188419	139	38	132	856.003
-2.617994	1.545873	-1.877082	152	23	127	855.234
-0.261799	2.356369	3.005869	139	54	148	854.957
2.356194	1.696674	-1.253233	131	44	143	853.876
-0.785398	1.218453	2.777284	133	45	155	853.557
2.617994	2.153910	-1.714959	130	27	141	852.370
1.047198	0.674054	1.013609	129	46	2	852.203
-2.094395	1.569311	-3.003978	14	46	137	852.176
2.094395	0.866395	-2.492918	7	36	129	851.634
0.000000	2.478122	2.609777	123	32	159	850.646
-0.785398	1.247695	1.809890	5	56	15	850.467
0.000000	2.579248	-2.364801	145	61	155	850.367
-1.047198	1.242974	-2.977882	144	42	132	850.203
-2.617994	0.733948	3.021411	24	39	141	850.047
0.785398	2.456751	-1.503343	148	61	149	850.031
1.308997	1.846342	-1.796954	138	42	133	848.654
0.785398	0.960688	-0.577532	29	38	153	848.474
-0.785398	2.174483	2.653697	145	58	151	848.361
0.785398	1.413347	-1.339188	2	50	133	848.033
0.785398	2.455966	-0.641220	24	44	157	847.555
-0.261799	1.335669	0.897240	10	51	15	847.537
1.308997	1.617114	-1.572037	145	47	132	847.310
0.261799	0.700570	1.559208	135	55	0	846.625
2.879793	1.335669	0.897240	154	20	29	846.562
1.308997	2.881233	-2.582574	123	22	156	846.150
1.832596	0.960688	-0.577532	137	42	143	846.080
-1.047198	1.128190	-2.288622	152	35	125	845.888
-0.261799	0.419640	2.974122	137	36	137	845.791
0.523599	0.674054	1.013609	142	59	1	845.557
1.047198	1.606104	-0.451151	20	39	5	844.673
2.879793	0.850607	-1.335383	136	42	133	844.364
-2.617994	1.872854	1.543456	28	28	13	844.251
0.523599	1.904882	-1.478089	159	55	138	843.078
1.308997	2.979456	-1.009304	146	61	1	842.945
-0.785398	0.914445	2.687814	134	45	142	842.118
2.094395	0.290380	-0.796960	149	45	136	841.248
1.047198	0.203748	0.590255	136	57	151	840.411
1.047198	2.187132	-0.479875	22	38	9	840.205
-1.308997	0.640596	-2.797608	151	44	132	839.675
-1.570796	1.335669	0.897240	9	19	32	839.343
-0.261799	1.869911	2.701025	128	41	150	839.099
0.000000	2.356369	3.005869	134	50	148	839.065
-0.785398	1.448123	-2.163292	1	38	126	838.847
0.000000	2.033014	2.977192	134	47	143	838.319
-1.308997	1.766067	2.153843	156	58	17	838.053
2.356194	1.184361	0.625864	146	23	27	837.868
0.785398	1.194549	-0.801900	8	56	143	836.880
-2.356194	0.297065	2.160177	35	32	149	836.557
0.261799	0.297065	2.160177	126	40	148	836.271
2.356194	0.960688	-0.577532	128	40	145	836.250
2.094395	1.433411	-1.035986	136	53	147	835.950
0.523599	1.214854	-1.966664	154	35	126	835.815
0.785398	1.982574	-1.115518	0	60	144	835.789
-1.047198	0.866395	-2.492918	143	36	127	835.393
-3.141593	0.929350	-2.910676	15	40	135	835.245
0.523599	1.869911	2.701025	123	27	2	833.693
-3.141593	0.992645	-1.723759	147	32	126	833.294
2.094395	0.762244	-0.273349	131	39	144	832.145
1.832596	1.836682	-0.676006	129	43	1	831.234
-0.785398	2.478122	2.609777	143	58	155	831.106
2.879793	1.128190	-2.288622	152	38	128	831.003
-0.785398	0.640596	-2.797608	135	36	132	830.955
0.261799	1.617114	-1.572037	4	48	132	830.800
2.617994	0.960688	-0.577532	125	33	144	830.723
-2.094395	0.619654	-2.216909	133	34	138	830.654
-2.094395	1.135813	-2.658866	2	45	130	830.197
-2.094395	1.506530	1.988858	30	36	159	829.085
-2.879793	0.850607	-1.335383	135	28	130	828.961
0.000000	1.325504	-1.671296	6	38	128	828.939
0.523599	1.374601	-2.456031	142	28	126	828.873
-1.308997	0.866395	-2.492918	145	38	128	828.564
-1.570796	2.478122	2.609777	10	57	156	828.413
0.785398	1.134497	-1.109631	6	50	135	828.347
-0.523599	1.683268	0.374177	35	19	12	827.892
2.094395	1.510910	-0.740472	126	39	151	826.771
-2.617994	1.448123	-2.163292	159	28	126	826.679
-1.832596	0.370812	-2.547742	130	39	143	826.522
0.523599	1.574060	2.783565	129	27	141	826.164
-3.141593	1.128190	-2.288622	151	37	128	826.160
-2.879793	0.640596	-2.797608	0	50	134	825.956
0.261799	0.418037	1.360082	141	58	154	825.798
0.000000	2.174483	2.653697	124	34	155	825.361
-1.308997	1.506530	1.988858	24	37	8	825.183
2.094395	1.696674	-1.253233	135	49	144	825.061
-2.879793	0.571433	-1.188419	131	33	134	824.908
-3.141593	2.138223	1.678323	26	28	16	824.572
-1.047198	2.174483	2.653697	152	59	151	824.407
1.570796	0.709924	0.218797	134	45	151	824.170
-0.785398	1.440580	2.260026	154	60	12	823.804
0.523599	2.180315	-1.357379	1	60	144	823.250
-3.141593	1.846342	-1.796954	138	19	135	823.186
-1.308997	0.929350	-2.910676	139	38	135	822.690
2.356194	2.180315	-1.357379	128	40	147	822.517
-2.879793	0.929350	-2.910676	5	43	132	822.426
2.879793	1.448123	-2.163292	147	30	128	822.421
0.261799	1.135813	-2.658866	138	24	129	821.676
-0.785398	1.699788	2.452890	141	57	151	821.672
1.047198	0.762244	-0.273349	151	55	146	821.553
0.261799	1.128190	-2.288622	149	24	125	821.478
1.570796	1.846342	-1.796954	130	35	137	821.333
0.000000	2.299159	2.264663	123	26	6	821.228
0.785398	2.033014	2.977192	128	28	143	820.795
-0.523599	0.619654	-2.216909	150	26	128	820.786
-0.261799	0.831641	0.616218	20	53	4	820.548
1.832596	0.619654	-2.216909	13	41	134	819.870
1.570796	0.899350	-2.069907	8	41	131	819.521
1.308997	1.014500	0.906702	128	41	11	819.347
-1.832596	0.864993	2.278281	7	57	152	819.225
0.785398	2.356369	3.005869	127	26	147	818.954
2.094395	2.153910	-1.714959	131	38	141	818.731
1.832596	1.433411	-1.035986	131	44	144	818.362
-1.570796	2.164094	-2.991358	17	54	147	818.279
1.047198	1.617114	-1.572037	149	48	132	818.046
0.261799	0.961715	0.014085	12	56	156	817.876
-2.356194	1.168678	2.108595	35	31	153	817.864
-1.047198	0.640596	-2.797608	146	41	132	817.745
1.047198	2.180315	-1.357379	146	58	145	817.648
-2.879793	0.992645	-1.723759	143	35	127	817.603
0.000000	1.128190	-2.288622	149	31	125	817.569
-1.047198	0.733948	3.021411	156	48	139	817.502
-1.570796	1.998705	2.370472	1	59	156	817.453
2.094395	2.063651	-2.044600	134	32	136	817.343
0.261799	2.396274	-1.959260	149	61	152	817.336
0.261799	1.135834	-1.431087	11	38	129	817.257
2.617994	0.290380	-0.796960	132	50	143	817.051
2.356194	0.866395	-2.492918	5	39	129	816.953
2.879793	1.374601	-2.456031	155	30	127	816.738
0.000000	1.301460	-0.509251	21	48	152	816.538
1.570796	2.881233	-2.582574	126	28	153	816.494
0.000000	1.721184	-0.153948	35	31	2	816.129
0.000000	0.297065	2.160177	128	48	150	815.991
0.785398	0.496451	0.593859	143	60	156	815.922
0.523599	1.870545	-2.976234	125	33	146	815.493
0.523599	2.174483	2.653697	124	27	9	815.447
-3.141593	0.640596	-2.797608	5	48	134	814.528
0.785398	0.203748	0.590255	146	59	147	814.365
0.785398	0.831641	0.616218	144	59	2	813.644
-0.523599	1.869911	2.701025	139	54	146	813.384
1.832596	2.664082	-1.071402	140	57	2	813.363
-2.094395	0.914445	2.687814	6	54	143	813.162
1.047198	1.658653	-2.409879	133	28	133	813.057
-2.879793	1.050534	3.042579	21	40	141	812.926
-1.308997	2.760637	2.781135	3	59	157	812.832
1.832596	2.579248	-2.364801	128	26	146	812.730
0.523599	1.450119	-2.739050	131	32	137	812.395
0.000000	1.256302	0.062705	13	39	24	812.150
-1.047198	0.929350	-2.910676	153	48	134	812.128
1.832596	0.762244	-0.273349	135	46	146	811.573
0.261799	0.674054	1.013609	148	61	2	811.480
2.356194	1.374601	-2.456031	152	31	127	811.266
1.832596	0.615174	-0.666022	143	44	139	811.240
2.879793	0.866395	-2.492918	0	43	130	811.233
-1.570796	2.637879	2.121598	153	59	3	810.864
0.000000	1.113094	-0.272241	20	50	154	810.793
-2.879793	1.374601	-2.456031	156	31	127	810.547
-1.832596	0.418037	1.360082	38	26	157	810.449
-1.308997	1.450119	-2.739050	159	48	131	810.427
-1.832596	0.080730	-2.622036	135	51	143	810.316
-2.879793	2.704512	1.488683	31	31	7	810.129
-0.523599	2.588535	-2.976617	145	61	2	809.962
1.308997	0.850607	-1.335383	156	45	133	809.784
0.523599	1.050534	3.042579	126	18	143	809.702
0.000000	1.134497	-1.109631	18	39	136	809.323
-0.261799	0.899350	-2.069907	156	32	128	809.185
1.570796	0.615174	-0.666022	147	50	139	809.183
1.308997	2.153910	-1.714959	134	46	140	809.050
0.523599	2.396274	-1.959260	142	57	146	808.771
2.617994	0.571433	-1.188419	143	40	133	808.760
-1.832596	1.741644	-2.695914	15	42	133	808.676
-2.094395	1.134796	2.434290	12	54	152	808.590
0.523599	2.455966	-0.641220	30	40	158	808.064
-1.832596	1.374601	-2.456031	0	40	127	807.851
-1.047198	0.419640	2.974122	151	46	137	807.784
2.356194	2.153910	-1.714959	130	32	141	807.662
-1.047198	2.760637	2.781135	159	60	158	807.656
2.617994	2.180315	-1.357379	127	33	147	807.568
-2.617994	0.850607	-1.335383	130	28	138	807.456
-2.094395	1.247695	1.809890	33	33	0	807.290
0.000000	1.998705	2.370472	125	33	157	807.173
0.261799	1.045978	0.343692	6	59	3	807.031
-1.832596	1.134796	2.434290	6	57	149	806.896
-0.785398	2.393226	1.857173	137	42	25	806.338
1.308997	2.349581	-2.702517	130	30	141	806.167
-1.832596	1.440580	2.260026	8	58	1	806.108
-1.832596	0.640596	-2.797608	151	52	134	806.015
2.879793	1.836682	-0.676006	121	21	158	805.974
2.356194	1.128190	-2.288622	156	38	128	805.957
1.832596	1.732874	-0.951685	129	44	151	805.837
2.617994	2.979456	-1.009304	125	35	159	805.094
2.094395	2.724429	-0.348782	142	58	4	804.972
0.785398	1.218453	2.777284	124	15	152	804.706
-0.523599	0.297065	2.160177	141	58	148	804.150
1.832596	2.153910	-1.714959	133	44	142	803.953
0.261799	0.866395	-2.492918	144	24	128	803.876
1.308997	2.579248	-2.364801	121	28	151	803.701
-3.141593	1.135834	-1.431087	138	27	129	803.693
1.570796	2.664082	-1.071402	138	57	156	803.520
0.523599	1.128190	-2.288622	148	29	126	803.336
0.000000	2.396274	-1.959260	156	62	148	803.121
0.261799	2.104282	-0.813972	28	41	153	802.889
1.832596	1.134497	-1.109631	146	57	144	802.484
1.832596	2.724429	-0.348782	148	61	4	802.264
1.047198	0.866955	-0.931351	23	42	149	802.198
1.047198	2.251330	-2.330739	124	37	146	802.126
1.832596	0.458961	-0.107937	135	46	144	801.972
0.523599	1.510910	-0.740472	12	56	147	801.743
-2.879793	2.407836	1.410646	28	30	11	801.563
-0.261799	2.881233	-2.582574	6	59	159	801.533
1.570796	1.413347	-1.339188	138	45	137	801.267
-1.308997	2.251330	-2.330739	26	43	143	801.106
-0.261799	1.574060	2.783565	129	40	145	800.844
0.523599	0.899350	-2.069907	147	38	141	800.768
-2.356194	2.984978	1.954446	30	36	1	800.179
-3.141593	2.704512	1.488683	34	27	6	799.770
0.000000	2.063651	-2.044600	153	58	145	799.770
-0.261799	0.297065	2.160177	128	41	145	799.767
1.308997	0.906588	1.252948	125	33	6	799.747
-1.308997	2.174483	2.653697	156	62	8	799.717
-2.094395	2.299159	2.264663	11	54	0	799.361
-0.785398	1.413430	2.550734	152	62	6	799.285
1.047198	0.496451	0.593859	136	57	156	799.224
-2.879793	1.135813	-2.658866	0	39	128	799.211
2.617994	2.089241	-0.114193	127	31	16	798.744
-1.047198	1.168678	2.108595	1	61	10	797.879
-3.141593	1.448123	-2.163292	148	29	128	797.841
0.523599	1.545873	-1.877082	153	44	128	797.563
0.000000	2.588535	-2.976617	131	53	1	797.554
0.000000	1.846342	-1.796954	159	55	142	797.432
0.523599	0.496451	0.593859	151	62	156	797.348
0.000000	0.961715	0.014085	18	51	156	797.164
1.832596	1.904882	-1.478089	137	49	142	797.123
0.523599	2.719179	-1.780644	148	62	154	797.090
0.785398	1.732874	-0.951685	4	59	144	797.016
-2.094395	1.168678	2.108595	31	36	152	796.953
-1.308997	2.356369	3.005869	2	62	154	796.445
-2.094395	1.450119	-2.739050	4	33	128	796.352
0.785398	2.063651	-2.044600	136	49	140	795.973
-1.832596	2.478122	2.609777	8	59	2	795.843
0.523599	2.588535	-2.976617	130	45	149	795.675
1.308997	2.343981	-1.040456	145	61	153	795.229
2.617994	1.413347	-1.339188	132	40	140	795.113
-3.141593	1.904882	-1.478089	136	15	136	795.088
-0.261799	1.184361	0.625864	15	51	9	795.012
2.879793	0.640596	-2.797608	9	45	134	794.940
0.261799	1.113094	-0.272241	15	55	155	794.808
-2.356194	1.218453	2.777284	13	48	141	794.688
0.000000	0.910508	1.903534	136	55	159	794.481
0.261799	2.063651	-2.044600	147	56	143	794.100
0.785398	0.866955	-0.931351	11	49	138	794.086
-0.785398	0.370812	-2.547742	131	27	135	793.984
1.308997	1.732874	-0.951685	159	60	2	793.951
-3.141593	1.135813	-2.658866	1	36	128	793.531
2.617994	0.866395	-2.492918	3	41	130	793.486
2.879793	1.756530	-2.105156	143	23	131	793.480
2.617994	2.104282	-0.813972	121	27	158	793.438
0.261799	2.174483	2.653697	125	32	153	793.424
2.617994	1.135834	-1.431087	139	41	131	793.310
0.261799	1.218453	2.777284	121	26	154	793.252
2.356194	1.134497	-1.109631	134	50	144	792.600
-1.047198	1.050534	3.042579	140	45	137	792.195
-1.047198	1.440580	2.260026	157	61	13	792.064
-0.261799	0.640596	-2.797608	132	26	133	791.948
-1.308997	0.910508	1.903534	16	56	8	791.925
1.832596	2.343981	-1.040456	138	57	1	791.708
2.617994	1.128190	-2.288622	155	38	128	791.288
1.308997	1.448123	-2.163292	138	31	134	791.134
2.879793	1.904882	-1.478089	131	27	140	791.080
2.356194	1.433411	-1.035986	131	47	147	790.910
-2.094395	1.413430	2.550734	13	52	147	790.854
0.000000	2.349581	-2.702517	137	56	153	790.840
-2.879793	1.135834	-1.431087	136	28	130	790.804
-0.261799	0.619654	-2.216909	152	25	128	790.675
-0.261799	2.637879	2.121598	123	24	9	790.529
-2.356194	0.866395	-2.492918	148	49	137	790.233
-1.047198	1.450119	-2.739050	155	49	131	790.210
-2.617994	0.929350	-2.910676	20	38	134	789.537
0.523599	1.741644	-2.695914	129	37	140	789.228
-0.785398	1.869911	2.701025	144	57	147	789.118
2.617994	1.756530	-2.105156	141	27	131	788.938
0.785398	2.041297	-2.664597	125	33	143	788.789
-0.523599	0.618092	2.539118	128	40	145	788.709
1.570796	0.458961	-0.107937	143	47	142	788.553
0.261799	1.134796	2.434290	121	30	3	788.355
-3.141593	0.571433	-1.188419	132	38	137	788.107
-1.570796	1.658653	-2.409879	10	40	129	788.038
2.879793	1.325504	-1.671296	142	32	128	788.034
-1.832596	1.998705	2.370472	8	57	156	788.022
-0.261799	2.478122	2.609777	131	49	155	787.900
0.785398	1.658653	-2.409879	133	33	135	787.563
2.356194	2.863997	0.549740	29	33	6	787.460
-2.356194	1.247695	1.809890	35	28	1	786.757
1.570796	0.762244	-0.273349	139	50	146	786.445
1.047198	1.135834	-1.431087	1	46	130	786.306
1.047198	1.948085	-2.363031	129	32	138	785.624
-0.261799	1.440580	2.260026	126	39	159	785.201
0.523599	0.709924	0.218797	2	61	154	785.018
1.047198	2.164094	-2.991358	130	28	140	784.838
2.356194	2.592629	0.909713	32	23	11	784.825
-1.047198	2.478122	2.609777	150	59	155	784.666
0.523599	0.961715	0.014085	4	60	156	784.360
1.308997	1.134497	-1.109631	155	53	135	784.124
1.308997	0.685216	-1.712745	12	47	136	783.944
-2.356194	2.299159	2.264663	14	53	6	783.825
2.617994	0.850607	-1.335383	140	47	133	783.782
-0.785398	2.704512	1.488683	128	36	16	783.348
-0.261799	2.760637	2.781135	134	52	156	783.285
2.617994	0.370812	-2.547742	24	37	136	783.270
0.000000	1.014500	0.906702	3	59	9	783.153
1.570796	0.674054	1.013609	123	31	159	783.083
1.308997	0.866955	-0.931351	150	51	138	782.315
0.000000	1.045978	0.343692	13	55	3	782.204
0.785398	1.025536	1.576859	128	42	6	782.069
-0.785398	1.736875	3.023612	136	46	147	781.965
-0.261799	1.870545	-2.976234	138	43	136	781.901
2.617994	1.194549	-0.801900	126	32	142	781.861
1.047198	2.664082	-1.071402	151	63	156	781.765
0.785398	1.736875	3.023612	132	26	137	781.682
0.000000	2.664082	-1.071402	23	50	6	781.496
-2.094395	1.872854	1.543456	11	48	22	781.055
1.047198	1.325504	-1.671296	153	43	129	781.016
2.617994	0.458961	-0.107937	124	30	145	780.946
0.000000	1.766067	2.153843	124	32	4	780.744
-1.570796	0.370812	-2.547742	136	42	135	780.562
-2.617994	1.050534	3.042579	18	48	150	780.305
-0.261799	1.134796	2.434290	127	40	149	779.970
2.356194	2.247462	0.191623	138	38	22	779.773
0.000000	0.700570	1.559208	142	59	159	779.382
-0.523599	2.478122	2.609777	136	54	155	779.280
-0.785398	1.335669	0.897240	35	23	13	779.214
1.047198	1.846342	-1.796954	142	46	133	779.098
-0.785398	2.356369	3.005869	146	62	3	778.764
-0.261799	1.045978	0.343692	19	49	3	778.531
-1.308997	1.870545	-2.976234	8	57	142	778.381
1.308997	0.960688	-0.577532	153	62	147	778.295
1.570796	1.014500	0.906702	125	35	10	777.814
1.832596	0.379747	-1.713059	5	56	146	777.706
0.785398	2.164094	-2.991358	131	33	139	777.421
0.000000	1.696674	-1.253233	11	52	141	777.229
0.261799	1.450119	-2.739050	135	31	132	777.197
0.000000	0.866395	-2.492918	143	24	127	776.661
-0.523599	2.349581	-2.702517	152	61	145	776.633
-1.047198	2.164094	-2.991358	159	60	145	776.379
-1.047198	1.824694	1.850876	150	52	24	776.186
2.094395	1.374601	-2.456031	154	31	127	775.917
-1.047198	1.574060	2.783565	154	64	1	775.707
-1.832596	2.164094	-2.991358	23	47	147	775.366
2.617994	1.374601	-2.456031	155	30	127	775.127
-2.094395	2.984978	1.954446	2	58	3	774.750
-2.356194	0.992645	-1.723759	141	30	127	774.422
-1.832596	2.174483	2.653697	10	58	159	774.245
2.094395	1.836682	-0.676006	125	39	0	774.175
0.261799	1.440580	2.260026	123	27	10	773.957
2.094395	1.732874	-0.951685	125	37	151	773.929
-0.261799	1.050534	3.042579	126	33	145	773.830
0.523599	0.418037	1.360082	134	51	153	773.736
-0.523599	1.450119	-2.739050	145	47	131	773.679
-1.308997	1.135813	-2.658866	151	44	128	773.324
0.261799	2.588535	-2.976617	134	50	149	773.322
0.000000	1.135813	-2.658866	137	28	130	772.755
0.261799	2.033014	2.977192	130	41	143	772.389
-0.261799	2.588535	-2.976617	137	58	2	772.219
0.523599	1.014500	0.906702	146	58	9	772.212
2.879793	1.413347	-1.339188	130	34	139	772.118
0.523599	0.700570	1.559208	130	48	0	771.943
